GeneID	MeanExpLev	Period	Phase	Beta	pMMC-Beta
HanXRQChr12g0381511	9.2399E+00	2.3000E+01	-9.2000E+00	3.3735E+00	3.2901E-05
HanXRQChr12g0360711	4.1502E+00	2.3900E+01	1.1711E+01	3.3276E+00	3.2901E-05
HanXRQChr15g0479431	3.7266E+01	2.3400E+01	-9.5940E+00	2.0513E+01	3.2901E-05
HanXRQChr13g0410831	4.2140E+00	2.4200E+01	-1.0164E+01	1.8702E+00	3.2901E-05
HanXRQChr12g0363541	1.1778E+01	2.4000E+01	1.2000E+00	5.6781E+00	3.2901E-05
HanXRQChr17g0555081	5.5149E+00	2.2700E+01	-1.0669E+01	3.4484E+00	3.2901E-05
HanXRQChr08g0207711	4.3396E+01	2.3500E+01	-9.4000E+00	1.9326E+01	3.2901E-05
HanXRQChr12g0359431	1.7228E+01	2.4400E+01	-1.1468E+01	7.1578E+00	3.2901E-05
HanXRQChr02g0050581	8.7821E+00	2.3700E+01	-9.7170E+00	4.2611E+00	3.2901E-05
HanXRQChr09g0273681	2.3883E+01	2.4300E+01	-1.0935E+01	1.3255E+01	3.2901E-05
HanXRQChr10g0302491	5.3209E+00	2.3900E+01	1.1950E+01	2.9699E+00	3.2901E-05
HanXRQChr03g0084451	7.3342E+01	2.2800E+01	1.1400E+00	2.0044E+01	3.2901E-05
HanXRQChr10g0295731	1.0547E+02	2.3800E+01	1.0948E+01	2.7828E+01	3.2901E-05
HanXRQChr14g0450351	2.2086E+01	2.4100E+01	1.1809E+01	1.3682E+01	3.4332E-05
HanXRQChr15g0493441	6.4731E+01	2.3100E+01	-9.9330E+00	1.8223E+01	3.4332E-05
HanXRQChr12g0355251	3.4926E+01	2.4100E+01	1.1809E+01	3.6563E+01	3.4332E-05
HanXRQChr15g0495151	1.1053E+01	2.4200E+01	1.2100E+01	5.7959E+00	3.4332E-05
HanXRQChr17g0564971	1.2652E+01	2.3600E+01	-9.4400E+00	8.2980E+00	3.4332E-05
HanXRQChr04g0126391	1.5131E+02	2.3900E+01	7.1700E-01	5.5492E+01	3.4332E-05
HanXRQChr15g0477491	1.7672E+01	2.4100E+01	-2.4100E-01	1.1009E+01	3.4332E-05
HanXRQChr08g0231551	2.4701E+01	2.4400E+01	1.1956E+01	8.5739E+00	3.4332E-05
HanXRQChr10g0285541	1.1988E+01	2.4600E+01	-9.8400E+00	4.0986E+00	3.4332E-05
HanXRQChr03g0065371	3.1160E+01	2.2700E+01	8.8530E+00	1.5698E+01	3.4332E-05
HanXRQChr10g0316701	9.7731E+00	2.3700E+01	-2.3700E+00	7.6372E+00	3.4332E-05
HanXRQChr01g0028971	4.8331E-01	2.4400E+01	-1.1956E+01	5.5507E-01	3.4332E-05
HanXRQChr08g0207601	5.9806E+01	2.3500E+01	-9.8700E+00	2.3309E+01	3.4332E-05
HanXRQChr15g0495571	3.5457E+00	2.3700E+01	-9.4800E-01	3.4931E+00	3.4332E-05
HanXRQChr03g0060911	1.0649E+02	2.4300E+01	1.1664E+01	6.1502E+01	3.4332E-05
HanXRQChr07g0191251	2.7034E+02	2.4500E+01	1.4700E+00	9.7637E+01	3.4332E-05
HanXRQChr10g0312581	5.4810E+00	2.3800E+01	-9.5200E+00	2.9961E+00	3.4332E-05
HanXRQChr06g0172691	1.2209E+01	2.3900E+01	-1.1711E+01	8.6918E+00	3.4332E-05
HanXRQChr03g0061051	3.6972E+01	2.3900E+01	1.1950E+01	2.9977E+01	3.4332E-05
HanXRQChr06g0174861	5.8022E+00	2.3200E+01	-9.5120E+00	3.5450E+00	3.4332E-05
HanXRQChr03g0062681	6.0531E+00	2.4200E+01	-1.0406E+01	2.2368E+00	3.4332E-05
HanXRQChr04g0096211	4.8695E+00	2.4500E+01	-1.0780E+01	1.9328E+00	3.4332E-05
HanXRQChr13g0407211	7.8197E+00	2.3600E+01	-8.9680E+00	3.7633E+00	3.4332E-05
HanXRQChr16g0522631	5.1617E+00	2.4000E+01	-1.1280E+01	4.6743E+00	3.4332E-05
HanXRQChr07g0187501	6.7206E+01	2.3900E+01	7.1700E-01	1.6181E+01	3.4332E-05
HanXRQChr12g0374671	1.0678E+02	2.3600E+01	4.2480E+00	4.2452E+01	3.4332E-05
HanXRQChr09g0239391	2.6790E+02	2.4100E+01	1.6870E+00	1.5751E+02	3.4332E-05
HanXRQChr01g0024771	9.0104E+00	2.4200E+01	-1.0164E+01	2.6010E+00	3.4332E-05
HanXRQChr02g0042581	3.5468E+01	2.4300E+01	-9.7200E+00	8.1982E+00	3.4332E-05
HanXRQChr10g0299811	6.2090E+00	2.3600E+01	4.9560E+00	2.9752E+00	3.4332E-05
HanXRQChr10g0295831	2.2961E+01	2.4800E+01	-9.6720E+00	7.7064E+00	3.4332E-05
HanXRQChr05g0147361	7.0585E+01	2.3200E+01	-1.0672E+01	3.2621E+01	3.4332E-05
HanXRQChr11g0323131	9.0125E+00	2.4100E+01	1.1568E+01	4.3761E+00	3.4332E-05
HanXRQChr16g0501841	6.7929E+00	2.3600E+01	-1.0384E+01	2.1435E+00	3.4332E-05
HanXRQChr13g0416791	5.2732E+00	2.3900E+01	-1.1472E+01	5.1941E+00	3.4332E-05
HanXRQChr16g0515031	9.3170E+00	2.4300E+01	-1.1907E+01	3.4214E+00	3.4332E-05
HanXRQChr10g0290861	4.0100E+00	2.3800E+01	-9.9960E+00	3.4610E+00	3.4332E-05
HanXRQChr07g0207221	2.0015E+01	2.4600E+01	1.1562E+01	1.3656E+01	3.4332E-05
HanXRQChr09g0241641	5.5897E+01	2.4100E+01	1.1809E+01	3.3760E+01	3.4332E-05
HanXRQChr08g0227681	7.0724E+01	2.4300E+01	1.1664E+01	3.1426E+01	3.4332E-05
HanXRQChr11g0325921	2.0440E+01	2.3500E+01	-9.6350E+00	9.8384E+00	3.4332E-05
HanXRQChr01g0009501	4.1045E+01	2.4000E+01	1.6800E+00	1.9430E+01	3.4332E-05
HanXRQChr09g0275481	8.6207E+01	2.3900E+01	8.8430E+00	3.9379E+01	3.4332E-05
HanXRQChr13g0410511	9.9594E+00	2.3700E+01	-9.7170E+00	5.5468E+00	3.4332E-05
HanXRQChr04g0121831	8.9238E+01	2.3900E+01	9.5600E+00	3.1787E+01	3.4332E-05
HanXRQChr04g0108021	1.6401E+01	2.4100E+01	-9.3990E+00	3.4812E+00	3.4332E-05
HanXRQChr01g0024151	5.3440E+00	2.3900E+01	1.0994E+01	1.7860E+00	3.4332E-05
HanXRQChr14g0455821	4.8108E+01	2.3600E+01	2.1240E+00	1.2944E+01	3.4332E-05
HanXRQChr06g0169941	4.2665E+01	2.3600E+01	-9.2040E+00	1.1680E+01	3.4332E-05
HanXRQChr12g0377311	2.6174E+00	2.3900E+01	-1.1233E+01	1.4491E+00	3.4332E-05
HanXRQChr11g0344571	3.2999E+01	2.3900E+01	1.1950E+00	9.7645E+00	3.5762E-05
HanXRQChr07g0200311	3.3623E+02	2.3500E+01	-3.2900E+00	1.7116E+02	3.5762E-05
HanXRQChr04g0118401	5.0881E+01	2.5600E+01	-1.2032E+01	1.0715E+01	3.5762E-05
HanXRQChr09g0264131	7.5855E+00	2.3800E+01	-9.9960E+00	3.6030E+00	3.5762E-05
HanXRQChr07g0202351	2.1984E+01	2.4300E+01	1.1664E+01	1.1043E+01	3.5762E-05
HanXRQChr05g0130141	1.5571E+00	2.3000E+01	1.8400E+00	6.8687E-01	3.5762E-05
HanXRQChr14g0451291	1.9514E+01	2.2700E+01	1.0896E+01	3.5618E+00	3.5762E-05
HanXRQChr04g0121471	1.8536E+00	2.5700E+01	-1.0537E+01	9.6323E-01	3.5762E-05
HanXRQChr09g0248301	6.7552E+01	2.2700E+01	2.4970E+00	1.6121E+01	3.5762E-05
HanXRQChr13g0390951	1.6394E+01	2.4500E+01	-9.5550E+00	6.8648E+00	3.5762E-05
HanXRQChr05g0146131	9.5491E+01	2.3600E+01	9.2040E+00	5.1695E+01	3.5762E-05
HanXRQChr11g0344691	3.9993E+02	2.3200E+01	9.2800E+00	2.0090E+02	3.5762E-05
HanXRQChr17g0546201	2.6612E+02	2.3400E+01	6.3180E+00	1.0404E+02	3.5762E-05
HanXRQChr08g0226111	4.2190E+01	2.3600E+01	2.8320E+00	1.1826E+01	3.5762E-05
HanXRQChr03g0063611	2.7737E+00	2.4800E+01	-1.0912E+01	1.9475E+00	3.5762E-05
HanXRQChr06g0175631	2.1710E+01	2.3000E+01	-9.2000E+00	1.9189E+01	3.5762E-05
HanXRQChr02g0049471	7.0541E+00	2.3600E+01	-1.1800E+01	3.3825E+00	3.5762E-05
HanXRQChr09g0275121	4.0576E+02	2.4300E+01	-1.1907E+01	2.0902E+02	3.5762E-05
HanXRQChr02g0049161	3.6497E+01	2.3600E+01	1.1092E+01	1.7528E+01	3.5762E-05
HanXRQChr11g0330241	4.0539E+00	2.4000E+01	-1.0800E+01	2.0687E+00	3.5762E-05
HanXRQChr15g0471781	1.0995E+02	2.4100E+01	3.1330E+00	2.4315E+01	3.5762E-05
HanXRQChr17g0534111	1.2440E+01	2.3700E+01	4.2660E+00	4.8065E+00	3.5762E-05
HanXRQChr08g0214071	1.8682E+00	2.6100E+01	-1.0179E+01	1.0497E+00	3.5762E-05
HanXRQChr06g0174761	1.0732E+01	2.3200E+01	-1.0440E+01	3.0746E+00	3.5762E-05
HanXRQChr02g0056201	4.5845E+01	2.3400E+01	-1.6380E+00	3.5165E+01	3.7193E-05
HanXRQChr16g0530501	1.6325E+00	2.4500E+01	-1.1270E+01	7.6749E-01	3.7193E-05
HanXRQChr11g0330861	1.0032E+02	2.4200E+01	1.1374E+01	2.3675E+01	3.7193E-05
HanXRQChr08g0231751	1.8205E+01	2.3500E+01	9.4000E-01	7.1906E+00	3.7193E-05
HanXRQChr14g0437821	2.3640E+01	2.3700E+01	-1.6590E+00	1.5205E+01	3.7193E-05
HanXRQChr09g0259341	2.4588E+00	2.3200E+01	-9.7440E+00	9.6531E-01	3.7193E-05
HanXRQChr12g0374461	1.0187E+01	2.3300E+01	9.0870E+00	5.7185E+00	3.7193E-05
HanXRQChr17g0570791	4.4261E+00	2.3100E+01	2.0790E+00	2.3884E+00	3.7193E-05
HanXRQChr11g0331021	3.4120E+01	2.5200E+01	2.2680E+00	2.4331E+01	3.7193E-05
HanXRQChr09g0260701	4.2014E+01	2.4600E+01	-9.3480E+00	9.7247E+00	3.7193E-05
HanXRQChr15g0474901	2.3534E+01	2.3700E+01	-1.0191E+01	1.6158E+01	3.7193E-05
HanXRQChr01g0016181	5.2324E+00	2.4300E+01	-1.1178E+01	2.2278E+00	3.7193E-05
HanXRQChr03g0060021	4.2077E+01	2.4100E+01	-7.2300E-01	6.9312E+00	3.7193E-05
HanXRQChr14g0428591	9.8223E+00	2.2700E+01	2.4970E+00	5.4890E+00	3.7193E-05
HanXRQChr08g0237071	4.6675E+02	2.2600E+01	9.0400E+00	1.6148E+02	3.7193E-05
HanXRQChr02g0039781	5.1658E+01	2.4100E+01	0.0000E+00	2.5867E+01	3.7193E-05
HanXRQChr15g0472601	3.0661E+01	2.3600E+01	2.1240E+00	8.3372E+00	3.7193E-05
HanXRQChr01g0005711	4.7999E+01	2.3100E+01	3.4650E+00	1.2285E+01	3.7193E-05
HanXRQChr17g0566911	1.0528E+02	2.3700E+01	6.3990E+00	6.7003E+01	3.7193E-05
HanXRQChr05g0138931	9.4724E+00	2.4900E+01	1.2450E+01	5.3892E+00	3.7193E-05
HanXRQChr15g0493931	3.8150E+01	2.3200E+01	2.3200E+00	1.6025E+01	3.7193E-05
HanXRQChr12g0367131	1.2593E+01	2.4800E+01	-1.1408E+01	6.0490E+00	3.7193E-05
HanXRQChr13g0396731	1.3566E+01	2.3200E+01	9.2800E-01	5.9199E+00	3.7193E-05
HanXRQChr14g0460551	3.3243E+01	2.4100E+01	-1.1327E+01	1.4349E+01	3.7193E-05
HanXRQChr12g0363961	1.1050E+02	2.3600E+01	-8.9680E+00	6.6880E+01	3.7193E-05
HanXRQChr09g0250811	5.4796E+01	2.4700E+01	1.1115E+01	1.1913E+01	3.7193E-05
HanXRQChr15g0478001	2.2966E+01	2.3200E+01	2.3200E+00	1.0493E+01	3.7193E-05
HanXRQChr15g0475621	1.9561E+01	2.3700E+01	1.0665E+01	1.1298E+01	3.7193E-05
HanXRQChr12g0356501	4.8877E+01	2.5700E+01	-1.0537E+01	1.2157E+01	3.7193E-05
HanXRQChr03g0065271	1.0144E+00	2.4500E+01	2.9400E+00	8.8595E-01	3.7193E-05
HanXRQChr14g0447441	3.7114E+01	2.2700E+01	2.2700E+00	1.1827E+01	3.7193E-05
HanXRQChr04g0119381	1.1538E+02	2.3800E+01	1.9040E+00	7.1639E+01	3.7193E-05
HanXRQChr10g0291951	1.3277E+01	2.3000E+01	6.9000E-01	5.2207E+00	3.7193E-05
HanXRQChr14g0448901	4.7374E+01	2.3200E+01	-9.7440E+00	2.7221E+01	3.7193E-05
HanXRQChr09g0244041	4.5784E+01	2.4400E+01	1.0248E+01	1.9750E+01	3.7193E-05
HanXRQChr01g0029591	3.5298E+02	2.3400E+01	-2.3400E-01	1.0614E+02	3.7193E-05
HanXRQChr16g0532631	1.4365E+02	2.2600E+01	1.8080E+00	4.7788E+01	3.7193E-05
HanXRQChr05g0160181	1.2985E+02	2.3800E+01	1.1186E+01	1.3387E+02	3.7193E-05
HanXRQChr11g0335521	3.2239E+01	2.3700E+01	1.8960E+00	6.9841E+00	3.7193E-05
HanXRQChr11g0327511	1.9880E+00	2.3200E+01	-1.1368E+01	1.4127E+00	3.7193E-05
HanXRQChr12g0365861	4.9855E+01	2.3700E+01	2.1330E+00	8.3736E+00	3.7193E-05
HanXRQChr07g0195791	2.3303E+01	2.5700E+01	4.3690E+00	1.1473E+01	3.7193E-05
HanXRQChr02g0047601	4.9649E+00	2.3100E+01	1.0857E+01	1.6894E+00	3.7193E-05
HanXRQChr06g0174621	1.9530E+02	2.2700E+01	-9.0800E+00	1.5225E+02	3.7193E-05
HanXRQChr17g0541201	3.8144E+01	2.3700E+01	1.1850E+01	2.2306E+01	3.7193E-05
HanXRQChr06g0168291	3.9323E+00	2.3400E+01	3.2760E+00	1.5706E+00	3.7193E-05
HanXRQChr04g0121601	1.1406E+01	2.5000E+01	-1.0750E+01	5.9466E+00	3.7193E-05
HanXRQChr03g0060491	1.5052E+01	2.4300E+01	9.7200E-01	9.4881E+00	3.7193E-05
HanXRQChr01g0014641	7.4476E+00	2.2900E+01	-8.9310E+00	3.2912E+00	3.7193E-05
HanXRQChr07g0191951	4.9674E+00	2.3400E+01	9.3600E+00	2.9705E+00	3.7193E-05
HanXRQChr03g0089241	1.1178E+01	2.3500E+01	-9.4000E+00	4.9150E+00	3.7193E-05
HanXRQChr07g0202671	2.9562E+01	2.5100E+01	-1.1546E+01	7.7427E+00	3.7193E-05
HanXRQChr11g0332341	1.1053E+00	2.4400E+01	-9.5160E+00	7.9135E-01	3.7193E-05
HanXRQChr17g0555131	1.9016E+01	2.3300E+01	2.3300E+00	4.4831E+00	3.7193E-05
HanXRQChr11g0336261	4.6879E+01	2.3500E+01	3.0550E+00	1.0693E+01	3.7193E-05
HanXRQChr10g0280001	1.3342E+01	2.3400E+01	-9.8280E+00	5.0073E+00	3.7193E-05
HanXRQChr09g0277271	4.8425E+01	2.4700E+01	1.7290E+00	3.2515E+01	3.7193E-05
HanXRQChr15g0473641	1.3299E+01	2.3400E+01	-9.5940E+00	5.2447E+00	3.7193E-05
HanXRQChr02g0051031	9.2216E+01	2.3500E+01	-9.1650E+00	2.7609E+01	3.7193E-05
HanXRQChr05g0159811	5.0328E+01	2.5400E+01	-1.1430E+01	9.6491E+00	3.8623E-05
HanXRQChr01g0016621	8.5941E+00	2.4000E+01	-9.8400E+00	4.5242E+00	3.8623E-05
HanXRQChr12g0356601	3.5493E+02	2.3700E+01	1.8960E+00	2.4009E+02	3.8623E-05
HanXRQChr03g0093431	7.7684E+00	2.3500E+01	9.4000E+00	7.9305E+00	3.8623E-05
HanXRQChr03g0077051	4.5061E+00	2.4600E+01	-1.1808E+01	2.4222E+00	3.8623E-05
HanXRQChr16g0514641	1.0538E+00	2.4800E+01	-1.1904E+01	8.1907E-01	3.8623E-05
HanXRQChr14g0433631	6.0352E+01	2.4900E+01	-1.0707E+01	1.2566E+01	3.8623E-05
HanXRQChr11g0342141	6.3487E+01	2.4400E+01	1.1712E+01	2.5908E+01	3.8623E-05
HanXRQChr06g0172311	1.4788E+01	2.4000E+01	1.0560E+01	9.0444E+00	3.8623E-05
HanXRQChr10g0278631	4.5672E+01	2.2900E+01	1.1450E+00	1.2743E+01	3.8623E-05
HanXRQChr15g0464331	2.3531E+01	2.3500E+01	4.4650E+00	7.1693E+00	3.8623E-05
HanXRQChr10g0293511	3.3939E+01	2.4000E+01	2.1600E+00	1.4070E+01	3.8623E-05
HanXRQChr13g0400751	4.0324E+00	2.4100E+01	-1.0363E+01	1.9400E+00	3.8623E-05
HanXRQChr08g0219921	5.8782E+00	2.4000E+01	1.1040E+01	4.7373E+00	3.8623E-05
HanXRQChr17g0560041	1.5053E+01	2.3600E+01	1.0620E+01	5.0281E+00	3.8623E-05
HanXRQChr11g0352381	1.8991E+01	2.3500E+01	1.6450E+00	7.4643E+00	3.8623E-05
HanXRQChr04g0125891	1.9940E+01	2.4100E+01	-1.1568E+01	4.4319E+00	3.8623E-05
HanXRQChr09g0276431	1.1844E+01	2.3700E+01	1.0191E+01	1.1332E+01	3.8623E-05
HanXRQChr17g0547181	3.1635E+01	2.3900E+01	-1.1233E+01	5.5998E+00	3.8623E-05
HanXRQChr15g0481001	4.9217E+01	2.3400E+01	-1.0062E+01	1.7946E+01	3.8623E-05
HanXRQChr14g0432751	3.3893E+01	2.3900E+01	1.4340E+00	1.1054E+01	3.8623E-05
HanXRQChr02g0054031	1.6171E+01	2.4000E+01	1.1760E+01	1.1011E+01	3.8623E-05
HanXRQChr16g0508771	2.3699E+01	2.2900E+01	4.1220E+00	5.2887E+00	4.0054E-05
HanXRQChr08g0233131	2.1854E+01	2.4800E+01	1.7360E+00	8.5812E+00	4.0054E-05
HanXRQChr04g0095431	1.0451E+01	2.3200E+01	-4.6400E-01	6.0549E+00	4.0054E-05
HanXRQChr17g0549171	1.6098E+00	2.4000E+01	-9.1200E+00	1.0400E+00	4.0054E-05
HanXRQChr15g0477891	7.7269E+00	2.2800E+01	1.1172E+01	2.2131E+00	4.0054E-05
HanXRQChr17g0570151	8.7325E+00	2.3900E+01	-1.0038E+01	4.4865E+00	4.0054E-05
HanXRQChr15g0491181	3.8194E+01	2.3200E+01	-9.5120E+00	1.5995E+01	4.0054E-05
HanXRQChr03g0073661	9.3668E+00	2.3900E+01	-9.3210E+00	4.1660E+00	4.0054E-05
HanXRQChr03g0086941	2.4567E+01	2.3600E+01	1.1800E+00	8.8076E+00	4.0054E-05
HanXRQChr17g0567281	7.0180E+01	2.2900E+01	0.0000E+00	1.5036E+01	4.0054E-05
HanXRQChr01g0015931	2.3956E+01	2.3000E+01	-9.2000E+00	1.2864E+01	4.0054E-05
HanXRQChr15g0472861	4.2033E+01	2.3400E+01	-1.0296E+01	1.5550E+01	4.0054E-05
HanXRQChr15g0472871	6.3577E+01	2.3400E+01	-1.0062E+01	2.6373E+01	4.0054E-05
HanXRQChr09g0272101	2.1792E+01	2.3600E+01	0.0000E+00	1.2474E+01	4.0054E-05
HanXRQChr09g0247401	4.0719E+01	2.3400E+01	9.5940E+00	2.9322E+01	4.0054E-05
HanXRQChr04g0116401	1.0732E+02	2.3400E+01	1.6380E+00	3.0045E+01	4.0054E-05
HanXRQChr14g0429181	1.1300E+02	2.3300E+01	9.3200E-01	2.2244E+01	4.0054E-05
HanXRQChr15g0469061	5.6929E+01	2.3500E+01	2.8200E+00	1.7026E+01	4.0054E-05
HanXRQChr16g0506641	1.4795E+01	2.4200E+01	-1.1132E+01	1.0330E+01	4.0054E-05
HanXRQChr05g0136071	1.9452E+01	2.5200E+01	3.2760E+00	9.9759E+00	4.0054E-05
HanXRQChr16g0514351	2.6237E+01	2.4000E+01	2.4000E+00	1.1495E+01	4.0054E-05
HanXRQChr05g0156111	2.4867E+01	2.3900E+01	-1.0277E+01	7.7814E+00	4.0054E-05
HanXRQChr12g0373431	4.4722E+01	2.4500E+01	8.8200E+00	1.0755E+01	4.0054E-05
HanXRQChr13g0397871	6.0784E+01	2.4900E+01	-1.1703E+01	4.0712E+01	4.0054E-05
HanXRQChr14g0447431	5.2935E+00	2.2900E+01	-1.0305E+01	1.7568E+00	4.0054E-05
HanXRQChr03g0070001	2.5866E+01	2.4400E+01	-1.1956E+01	1.2884E+01	4.0054E-05
HanXRQChr08g0218531	1.3714E+02	2.4400E+01	1.2200E+01	8.2940E+01	4.0054E-05
HanXRQChr13g0408221	1.6447E+01	2.4900E+01	2.7390E+00	7.6476E+00	4.0054E-05
HanXRQChr14g0461421	4.2335E+01	2.4300E+01	-1.9440E+00	1.7245E+01	4.0054E-05
HanXRQChr11g0343581	4.3651E-01	2.5000E+01	-1.0750E+01	2.3790E-01	4.0054E-05
HanXRQChr03g0082491	4.7297E+01	2.3900E+01	0.0000E+00	2.8761E+01	4.0054E-05
HanXRQChr04g0095491	6.6430E+01	2.4700E+01	3.7050E+00	2.4344E+01	4.0054E-05
HanXRQChr16g0521781	2.4943E+00	2.4000E+01	-1.0320E+01	1.7671E+00	4.0054E-05
HanXRQChr09g0247841	6.3646E+01	2.5100E+01	-1.1295E+01	1.1137E+01	4.0054E-05
HanXRQChr09g0240871	1.1805E+01	2.4500E+01	2.2050E+00	5.7888E+00	4.0054E-05
HanXRQChr13g0403711	1.5365E+01	2.4300E+01	-1.1907E+01	7.0973E+00	4.0054E-05
HanXRQChr04g0100441	1.3213E+01	2.3600E+01	3.3040E+00	4.7539E+00	4.0054E-05
HanXRQChr01g0003731	1.2969E+00	2.2800E+01	-8.8920E+00	9.9357E-01	4.0054E-05
HanXRQChr03g0066641	3.5831E+01	2.3500E+01	1.4100E+00	1.2039E+01	4.0054E-05
HanXRQChr07g0202431	7.7444E+00	2.4000E+01	1.1520E+01	5.0632E+00	4.0054E-05
HanXRQChr01g0021711	9.9155E+01	2.4500E+01	-1.1270E+01	4.3447E+01	4.0054E-05
HanXRQChr17g0569191	1.1639E+02	2.4200E+01	4.3560E+00	4.3700E+01	4.0054E-05
HanXRQChr01g0027331	4.3333E+01	2.3400E+01	-8.4240E+00	3.7758E+01	4.0054E-05
HanXRQChr10g0286971	1.1442E+02	2.4000E+01	1.4400E+00	2.7586E+01	4.0054E-05
HanXRQChr16g0515691	1.0571E+02	2.4500E+01	-1.0290E+01	4.5001E+01	4.0054E-05
HanXRQChr14g0452241	4.5513E+01	2.4500E+01	-1.1270E+01	1.0882E+01	4.0054E-05
HanXRQChr11g0347341	9.2319E+00	2.3300E+01	-1.0485E+01	4.1639E+00	4.0054E-05
HanXRQChr10g0290881	1.1414E+01	2.3500E+01	1.6450E+00	6.5690E+00	4.0054E-05
HanXRQChr09g0273831	5.3952E+01	2.3400E+01	2.3400E+00	2.4919E+01	4.0054E-05
HanXRQChr15g0486011	3.1752E+01	2.3900E+01	-9.7990E+00	2.1554E+01	4.0054E-05
HanXRQChr06g0169031	2.7120E+01	2.3100E+01	-1.1319E+01	8.2434E+00	4.0054E-05
HanXRQChr16g0531391	3.4946E+01	2.4000E+01	3.1200E+00	1.7341E+01	4.0054E-05
HanXRQChr17g0541061	9.9112E+00	2.3400E+01	1.6380E+00	7.6589E+00	4.0054E-05
HanXRQChr05g0146961	1.0912E+01	2.3900E+01	-9.7990E+00	5.3084E+00	4.0054E-05
HanXRQChr11g0337721	1.2954E+03	2.3300E+01	1.1184E+01	1.4628E+03	4.0054E-05
HanXRQChr06g0176641	9.7185E+01	2.3300E+01	2.3300E+00	3.2657E+01	4.0054E-05
HanXRQChr13g0415871	3.3366E+01	2.3600E+01	-8.9680E+00	1.0925E+01	4.0054E-05
HanXRQChr12g0362951	8.4439E+00	2.3700E+01	1.1139E+01	5.1698E+00	4.0054E-05
HanXRQChr12g0378531	9.4372E+00	2.4100E+01	-1.1327E+01	2.7925E+00	4.0054E-05
HanXRQChr12g0372171	4.3656E+00	2.3400E+01	-1.0296E+01	1.8086E+00	4.0054E-05
HanXRQChr03g0076821	8.5689E+00	2.2800E+01	-1.0488E+01	2.0087E+00	4.0054E-05
HanXRQChr10g0294431	2.3462E+01	2.4600E+01	2.7060E+00	1.0175E+01	4.0054E-05
HanXRQChr06g0170191	1.5966E+01	2.2900E+01	2.5190E+00	4.3303E+00	4.0054E-05
HanXRQChr14g0452131	2.0852E+01	2.3500E+01	-1.0105E+01	7.4439E+00	4.0054E-05
HanXRQChr16g0514171	1.2187E+01	2.4800E+01	-1.1904E+01	5.9673E+00	4.0054E-05
HanXRQChr14g0431761	5.3767E+00	2.4600E+01	-1.0332E+01	3.3379E+00	4.0054E-05
HanXRQChr03g0066931	2.1807E+00	2.4300E+01	-1.0449E+01	1.0359E+00	4.0054E-05
HanXRQChr07g0190481	2.3790E+01	2.4500E+01	1.0780E+01	9.4037E+00	4.0054E-05
HanXRQChr09g0271501	1.6891E+02	2.3700E+01	-2.1330E+00	1.3875E+02	4.0054E-05
HanXRQChr08g0226231	2.0226E+00	2.3000E+01	-9.6600E+00	8.1269E-01	4.0054E-05
HanXRQChr13g0391251	6.2477E+00	2.3700E+01	1.0665E+01	4.3584E+00	4.0054E-05
HanXRQChr06g0183931	1.5143E+01	2.3600E+01	-1.0384E+01	9.2129E+00	4.1484E-05
HanXRQChr02g0036761	2.1649E+01	2.3400E+01	-1.0998E+01	5.9040E+00	4.1484E-05
HanXRQChr10g0278721	6.0135E+01	2.3600E+01	-9.9120E+00	2.0062E+01	4.1484E-05
HanXRQChr13g0410921	6.4952E+01	2.3600E+01	-9.9120E+00	2.8182E+01	4.1484E-05
HanXRQChr12g0357711	3.6985E+01	2.3900E+01	-4.7800E-01	2.0850E+01	4.1484E-05
HanXRQChr08g0211701	7.8328E+00	2.4000E+01	3.8400E+00	4.7707E+00	4.1484E-05
HanXRQChr03g0090071	3.1875E+01	2.3400E+01	3.5100E+00	6.7562E+00	4.1484E-05
HanXRQChr06g0169001	8.3590E+00	2.4400E+01	-1.1956E+01	3.0455E+00	4.1484E-05
HanXRQChr10g0282801	1.6617E+01	2.2900E+01	-9.8470E+00	5.3199E+00	4.1484E-05
HanXRQChr08g0213981	1.7875E+01	2.3700E+01	2.8440E+00	4.3206E+00	4.1484E-05
HanXRQChr12g0382341	3.1684E+00	2.2700E+01	1.8160E+00	1.8408E+00	4.1484E-05
HanXRQChr10g0279941	5.4030E+01	2.4600E+01	-1.0086E+01	1.6708E+01	4.1484E-05
HanXRQChr07g0204331	8.6161E+01	2.3400E+01	3.0420E+00	2.9397E+01	4.1484E-05
HanXRQChr14g0454101	6.2834E+00	2.4300E+01	-1.0692E+01	3.4942E+00	4.1484E-05
HanXRQChr14g0454181	1.4873E+02	2.4400E+01	1.7080E+00	6.9419E+01	4.1484E-05
HanXRQChr10g0297871	1.6747E+00	2.3800E+01	-9.7580E+00	6.9169E-01	4.1484E-05
HanXRQChr06g0170031	1.0650E+01	2.3700E+01	-1.1376E+01	3.9430E+00	4.1484E-05
HanXRQChr12g0363551	4.5612E+00	2.3200E+01	9.5120E+00	2.4359E+00	4.1484E-05
HanXRQChr12g0364251	7.2894E+00	2.3900E+01	1.1950E+00	3.2570E+00	4.2914E-05
HanXRQChr16g0530611	9.4212E+01	2.3200E+01	5.3360E+00	2.6153E+01	4.2914E-05
HanXRQChr01g0018241	5.6097E+01	2.3200E+01	1.6240E+00	1.7839E+01	4.2914E-05
HanXRQChr13g0394591	1.0585E+03	2.3900E+01	-9.5600E-01	5.0969E+02	4.2914E-05
