GeneID	MeanExpLev	Period	Phase	Beta	pMMC-Beta
HanXRQChr10g0309971	2.4406E+01	2.3300E+01	2.0970E+00	8.5972E+00	4.0054E-05
HanXRQChr03g0060491	1.5433E+01	2.4300E+01	9.7200E-01	9.9872E+00	4.0054E-05
HanXRQChr10g0309251	5.1579E+01	2.3600E+01	-2.3600E-01	1.9834E+01	4.0054E-05
HanXRQChr08g0210491	1.7741E+01	2.3500E+01	-1.0340E+01	8.3508E+00	4.0054E-05
HanXRQChr08g0217721	6.1143E+00	2.3700E+01	-1.0665E+01	2.6598E+00	4.0054E-05
HanXRQChr14g0435951	1.6514E+01	2.4100E+01	-1.1568E+01	7.7972E+00	4.0054E-05
HanXRQChr12g0367501	3.2365E+01	2.3000E+01	6.9000E-01	5.5361E+00	4.0054E-05
HanXRQChr15g0480221	7.1329E+00	2.3900E+01	-9.5600E+00	3.3504E+00	4.0054E-05
HanXRQChr17g0551151	6.2476E+01	2.3600E+01	1.6520E+00	2.2259E+01	4.0054E-05
HanXRQChr07g0189871	3.6729E+01	2.3500E+01	-1.0340E+01	2.1292E+01	4.0054E-05
HanXRQChr04g0110671	1.2549E+01	2.3800E+01	-9.9960E+00	5.4051E+00	4.0054E-05
HanXRQChr16g0504881	1.8003E+02	2.3300E+01	8.3880E+00	1.0996E+02	4.0054E-05
HanXRQChr15g0484771	5.8875E+01	2.3700E+01	8.7690E+00	2.3987E+01	4.0054E-05
HanXRQChr08g0229151	3.2144E+00	2.4700E+01	-1.1115E+01	2.1246E+00	4.0054E-05
HanXRQChr06g0164521	1.1597E+01	2.4600E+01	-1.2054E+01	6.9736E+00	4.0054E-05
HanXRQChr13g0414711	1.6262E+02	2.3500E+01	-2.8200E+00	8.4810E+01	4.0054E-05
HanXRQChr10g0313261	1.3099E+01	2.3900E+01	1.1233E+01	5.2145E+00	4.0054E-05
HanXRQChr02g0052741	5.0457E+00	2.3400E+01	1.0530E+01	4.4685E+00	4.1484E-05
HanXRQChr02g0049471	7.0020E+00	2.3600E+01	-1.1328E+01	3.5091E+00	4.1484E-05
HanXRQChr13g0396441	2.9893E+01	2.3200E+01	2.0880E+00	7.4506E+00	4.1484E-05
HanXRQChr07g0204351	4.2132E+01	2.3800E+01	1.9040E+00	1.4163E+01	4.1484E-05
HanXRQChr10g0278101	8.5176E+01	2.3200E+01	-3.0160E+00	2.7654E+01	4.1484E-05
HanXRQChr10g0291831	7.4542E+00	2.3200E+01	1.3920E+00	3.8494E+00	4.1484E-05
HanXRQChr08g0223771	8.6572E+00	2.2500E+01	2.9250E+00	2.3585E+00	4.1484E-05
HanXRQChr05g0156831	5.3627E+01	2.5800E+01	2.0640E+00	3.3228E+01	4.1484E-05
HanXRQChr07g0191251	2.6783E+02	2.4100E+01	9.6400E-01	8.3398E+01	4.1484E-05
HanXRQChr17g0539101	1.1787E+01	2.3100E+01	-9.2400E+00	3.4647E+00	4.1484E-05
HanXRQChr11g0331611	2.9971E+01	2.4000E+01	-1.0080E+01	6.7479E+00	4.1484E-05
HanXRQChr15g0474791	4.2122E+01	2.3400E+01	6.0840E+00	1.3837E+01	4.1484E-05
HanXRQChr07g0193171	3.8938E+01	2.5000E+01	-1.0250E+01	1.2171E+01	4.2914E-05
HanXRQChr14g0455751	3.6093E+01	2.5500E+01	-1.0965E+01	1.1275E+01	4.2914E-05
HanXRQChr02g0049961	6.6933E+01	2.2800E+01	1.8240E+00	2.7020E+01	4.2914E-05
HanXRQChr05g0142671	9.0738E+01	2.3700E+01	8.5320E+00	4.9903E+01	4.2914E-05
HanXRQChr07g0197551	8.4794E+02	2.4600E+01	2.4600E+00	3.1328E+02	4.2914E-05
HanXRQChr08g0220011	1.0927E+02	2.4100E+01	-1.2050E+00	1.0705E+02	4.2914E-05
HanXRQChr14g0458841	4.9535E+01	2.4200E+01	2.1780E+00	2.5502E+01	4.2914E-05
HanXRQChr11g0352381	1.8905E+01	2.4100E+01	1.9280E+00	7.6566E+00	4.2914E-05
HanXRQChr15g0477491	1.7628E+01	2.3600E+01	-4.7200E-01	1.0786E+01	4.2914E-05
HanXRQChr17g0558961	4.2886E+00	2.3600E+01	-1.1092E+01	2.5337E+00	4.2914E-05
HanXRQChr04g0120641	5.3508E+01	2.2700E+01	-1.0669E+01	5.0943E+01	4.2914E-05
HanXRQChr06g0172711	1.3734E+02	2.3000E+01	2.0700E+00	3.9318E+01	4.2914E-05
HanXRQChr06g0178411	5.9185E+01	2.3200E+01	1.8560E+00	2.2501E+01	4.2914E-05
HanXRQChr05g0160181	1.3612E+02	2.3900E+01	1.1233E+01	1.4246E+02	4.2914E-05
HanXRQChr14g0428041	3.9601E+01	2.5500E+01	-9.6900E+00	1.7377E+01	4.2914E-05
HanXRQChr10g0288771	6.6366E+01	2.4400E+01	1.4640E+00	2.3140E+01	4.2914E-05
HanXRQChr14g0459151	3.0722E+01	2.2900E+01	1.1450E+00	1.1485E+01	4.2914E-05
HanXRQChr12g0368141	2.6379E+01	2.4300E+01	-1.1664E+01	1.8759E+01	4.2914E-05
HanXRQChr14g0442901	1.9917E+01	2.3800E+01	1.1186E+01	8.7765E+00	4.2914E-05
HanXRQChr04g0125581	3.1888E+01	2.2800E+01	1.8240E+00	9.6055E+00	4.2914E-05
HanXRQChr06g0170031	1.0534E+01	2.3700E+01	-1.1376E+01	3.9466E+00	4.2914E-05
HanXRQChr02g0038791	7.3709E+00	2.3100E+01	-9.9330E+00	3.1312E+00	4.2914E-05
HanXRQChr11g0337721	1.3090E+03	2.3000E+01	1.0810E+01	1.4389E+03	4.2914E-05
HanXRQChr12g0384581	1.2741E+01	2.4200E+01	1.1374E+01	7.0678E+00	4.2914E-05
HanXRQChr11g0343871	5.1693E+01	2.5000E+01	-9.5000E+00	2.2396E+01	4.2914E-05
HanXRQChr14g0448861	3.6797E+01	2.3700E+01	9.4800E+00	1.4323E+01	4.2914E-05
HanXRQChr10g0316681	7.0688E+00	2.3900E+01	-1.9120E+00	5.7029E+00	4.2914E-05
HanXRQChr14g0457241	7.9120E+01	2.4500E+01	1.1025E+01	2.6454E+01	4.2914E-05
HanXRQChr06g0178861	1.4788E+01	2.2700E+01	2.2700E+00	6.9906E+00	4.2914E-05
HanXRQChr14g0451921	1.1350E+01	2.3500E+01	-1.0810E+01	6.3890E+00	4.2914E-05
HanXRQChr06g0178921	6.4490E+02	2.3000E+01	8.5100E+00	1.3857E+02	4.2914E-05
HanXRQChr08g0233381	2.2309E+01	2.3900E+01	3.1070E+00	8.3059E+00	4.2914E-05
HanXRQChr07g0186141	2.0951E+01	2.3200E+01	-1.0440E+01	5.7572E+00	4.2914E-05
HanXRQChr14g0453041	5.7782E+01	2.4100E+01	-9.6400E+00	1.5409E+01	4.4345E-05
HanXRQChr11g0341851	2.5534E+02	2.3200E+01	2.0880E+00	1.0015E+02	4.4345E-05
HanXRQChr04g0127691	3.9801E+00	2.3500E+01	-9.8700E+00	2.1884E+00	4.4345E-05
HanXRQChr09g0266421	9.1739E+00	2.4000E+01	3.1200E+00	5.6951E+00	4.4345E-05
HanXRQChr05g0162691	3.1842E+01	2.3800E+01	-2.3800E-01	1.5946E+01	4.4345E-05
HanXRQChr07g0186971	1.1217E+01	2.4800E+01	-9.6720E+00	3.8882E+00	4.4345E-05
HanXRQChr09g0247811	3.9742E+01	2.4200E+01	-1.0890E+01	7.5785E+00	4.4345E-05
HanXRQChr09g0273191	1.5181E+02	2.4500E+01	-2.4500E-01	5.2289E+01	4.4345E-05
HanXRQChr11g0335981	4.3591E+01	2.4400E+01	5.6120E+00	1.2425E+01	4.4345E-05
HanXRQChr14g0454181	1.5118E+02	2.4300E+01	1.4580E+00	7.1313E+01	4.4345E-05
HanXRQChr13g0398481	2.8902E+00	2.4100E+01	-1.0122E+01	2.1308E+00	4.4345E-05
HanXRQChr09g0252631	1.1674E+02	2.2900E+01	1.8320E+00	4.0740E+01	4.4345E-05
HanXRQChr13g0410101	3.7574E+01	2.5000E+01	-1.1000E+01	5.7616E+00	4.4345E-05
HanXRQChr03g0084921	6.0395E+01	2.4700E+01	-1.1856E+01	2.2997E+01	4.5775E-05
HanXRQChr16g0508591	1.4454E+01	2.2800E+01	-4.5600E-01	3.5792E+00	4.5775E-05
HanXRQChr11g0344321	4.1882E+01	2.3700E+01	2.3700E+00	1.4676E+01	4.5775E-05
HanXRQChr03g0089241	1.1096E+01	2.3500E+01	-9.1650E+00	4.6729E+00	4.5775E-05
HanXRQChr06g0169561	9.3764E+00	2.3800E+01	1.1424E+01	6.5790E+00	4.5775E-05
HanXRQChr04g0128561	9.0657E+01	2.3700E+01	-9.7170E+00	4.6342E+01	4.5775E-05
HanXRQChr14g0459011	5.4009E+00	2.4300E+01	1.2150E+01	2.7031E+00	4.5775E-05
HanXRQChr10g0309001	1.3017E+02	2.3100E+01	2.3100E-01	2.0335E+01	4.5775E-05
HanXRQChr08g0227591	4.1317E+01	2.4300E+01	1.2150E+00	1.4620E+01	4.5775E-05
HanXRQChr03g0077051	4.4997E+00	2.4300E+01	1.1907E+01	2.1499E+00	4.5775E-05
HanXRQChr02g0040511	4.6024E+01	2.4300E+01	1.7010E+00	2.0539E+01	4.5775E-05
HanXRQChr17g0534111	1.2111E+01	2.2800E+01	3.4200E+00	4.7312E+00	4.5775E-05
HanXRQChr14g0451121	2.5034E+01	2.3500E+01	2.8200E+00	9.8854E+00	4.5775E-05
HanXRQChr08g0208381	5.1826E+01	2.3900E+01	1.1711E+01	1.6928E+01	4.5775E-05
HanXRQChr09g0253601	9.6051E+01	2.3700E+01	1.0191E+01	4.5484E+01	4.5775E-05
HanXRQChr16g0512971	9.0248E+00	2.5100E+01	-1.0542E+01	2.8664E+00	4.5775E-05
HanXRQChr08g0208481	1.2396E+03	2.4200E+01	9.6800E-01	6.7287E+02	4.5775E-05
HanXRQChr09g0238611	1.4821E+02	2.3900E+01	-4.5410E+00	9.2748E+01	4.5775E-05
HanXRQChr15g0473641	1.3244E+01	2.3500E+01	-9.6350E+00	5.1941E+00	4.5775E-05
HanXRQChr09g0267121	4.3630E+02	2.3600E+01	8.4960E+00	2.6341E+02	4.5775E-05
HanXRQChr01g0022111	2.8049E+01	2.4200E+01	-1.1616E+01	1.0033E+01	4.5775E-05
HanXRQChr08g0211451	1.4911E+01	2.3900E+01	-1.0755E+01	4.4200E+00	4.5775E-05
HanXRQChr15g0492521	1.3165E+01	2.5000E+01	-1.0250E+01	4.4917E+00	4.5775E-05
HanXRQChr16g0512161	1.3252E+02	2.3900E+01	2.3900E+00	2.8822E+01	4.5775E-05
HanXRQChr16g0514171	1.2120E+01	2.4300E+01	1.2150E+01	5.7819E+00	4.5775E-05
HanXRQChr08g0229751	2.5727E+01	2.3100E+01	8.5470E+00	1.7900E+01	4.5775E-05
HanXRQChr17g0536521	6.5170E+00	2.2700E+01	-4.0860E+00	5.8750E+00	4.5775E-05
HanXRQChr03g0067081	1.5061E+01	2.3700E+01	1.8960E+00	5.3639E+00	4.5775E-05
HanXRQChr10g0290641	1.3898E+02	2.3500E+01	-1.4100E+00	7.8625E+01	4.5775E-05
HanXRQChr02g0049161	3.6285E+01	2.3600E+01	1.1092E+01	1.6290E+01	4.5775E-05
HanXRQChr17g0562481	9.2398E+00	2.4800E+01	-7.6880E+00	3.8062E+00	4.5775E-05
HanXRQChr16g0516181	1.9298E+01	2.5700E+01	2.5700E+00	1.0963E+01	4.5775E-05
HanXRQChr05g0142991	9.0177E+01	2.5300E+01	2.2770E+00	2.5238E+01	4.5775E-05
HanXRQChr05g0132691	2.5075E+01	2.4000E+01	1.2000E+01	7.4861E+00	4.5775E-05
HanXRQChr09g0247401	4.1435E+01	2.3100E+01	9.2400E+00	2.7671E+01	4.5775E-05
HanXRQChr12g0359441	3.5130E+01	2.3000E+01	2.7600E+00	1.0810E+01	4.5775E-05
HanXRQChr04g0097961	5.5400E+00	2.4600E+01	-9.5940E+00	3.7415E+00	4.5775E-05
HanXRQChr01g0029591	3.4274E+02	2.4200E+01	9.6800E-01	1.0371E+02	4.5775E-05
HanXRQChr08g0231751	1.8162E+01	2.3500E+01	9.4000E-01	7.1765E+00	4.5775E-05
HanXRQChr09g0264471	4.1728E+01	2.3200E+01	-9.9760E+00	2.1937E+01	4.5775E-05
HanXRQChr06g0172451	3.1499E+01	2.2200E+01	2.2200E-01	5.5141E+00	4.5775E-05
HanXRQChr15g0469261	1.0037E+01	2.4300E+01	-1.0692E+01	2.1360E+00	4.5775E-05
HanXRQChr11g0332341	9.9605E-01	2.5100E+01	-9.5380E+00	7.6363E-01	4.5775E-05
HanXRQChr15g0495911	5.0310E+01	2.3800E+01	1.0948E+01	1.7643E+01	4.5775E-05
HanXRQChr14g0455651	1.9768E+00	2.3700E+01	2.1330E+00	1.1297E+00	4.5775E-05
HanXRQChr08g0226361	2.2763E+01	2.4000E+01	2.1600E+00	6.3908E+00	4.5775E-05
HanXRQChr11g0322241	1.2108E+02	2.3200E+01	-7.4240E+00	6.9243E+01	4.7206E-05
HanXRQChr15g0476061	9.5315E+01	2.3500E+01	7.0500E-01	2.2822E+01	4.7206E-05
HanXRQChr09g0263071	1.1383E+03	2.3500E+01	1.0810E+01	4.9349E+02	4.7206E-05
HanXRQChr17g0567111	4.4975E+01	2.5200E+01	-1.1592E+01	1.0841E+01	4.7206E-05
HanXRQChr06g0170281	8.7567E+01	2.4000E+01	1.2000E+00	6.1202E+01	4.7206E-05
HanXRQChr01g0006631	2.8498E+00	2.4000E+01	-1.1040E+01	1.4239E+00	4.7206E-05
HanXRQChr17g0555081	5.8742E+00	2.2700E+01	-1.0669E+01	3.8684E+00	4.7206E-05
HanXRQChr07g0195481	2.9124E+01	2.3200E+01	-9.0480E+00	1.5560E+01	4.7206E-05
HanXRQChr06g0183931	1.5128E+01	2.3700E+01	-1.0191E+01	9.2782E+00	4.7206E-05
HanXRQChr08g0233131	2.2010E+01	2.4400E+01	1.4640E+00	9.1297E+00	4.7206E-05
HanXRQChr02g0035691	2.7142E+01	2.4600E+01	-9.5940E+00	9.1276E+00	4.7206E-05
HanXRQChr02g0055321	3.4573E+01	2.3600E+01	-1.4160E+00	7.2992E+00	4.7206E-05
HanXRQChr05g0147361	7.1554E+01	2.3200E+01	-1.0672E+01	3.5073E+01	4.8636E-05
HanXRQChr07g0188441	2.0287E+01	2.3200E+01	-9.7440E+00	9.9812E+00	4.8636E-05
HanXRQChr13g0414231	1.2498E+01	2.3800E+01	1.0710E+01	5.1644E+00	4.8636E-05
HanXRQChr05g0134481	2.0829E+01	2.2900E+01	2.5190E+00	8.0056E+00	4.8636E-05
HanXRQChr13g0395281	1.1160E+02	2.4200E+01	2.9040E+00	4.6889E+01	4.8636E-05
HanXRQChr04g0121831	8.9336E+01	2.3700E+01	9.2430E+00	3.0784E+01	4.8636E-05
HanXRQChr09g0260541	2.8521E+01	2.3800E+01	1.0710E+01	2.0399E+01	4.8636E-05
HanXRQChr02g0054031	1.6308E+01	2.4500E+01	-1.2005E+01	1.0919E+01	4.8636E-05
HanXRQChr03g0065371	3.0932E+01	2.2800E+01	9.3480E+00	1.5910E+01	4.8636E-05
HanXRQChr08g0208821	3.0569E+01	2.4600E+01	7.8720E+00	7.4778E+00	4.8636E-05
HanXRQChr01g0015771	5.2178E+01	2.3500E+01	2.3500E-01	3.2591E+01	4.8636E-05
HanXRQChr02g0059811	5.8621E+01	2.4500E+01	-1.0045E+01	2.5873E+01	4.8636E-05
HanXRQChr06g0183511	9.7552E+01	2.2600E+01	6.7800E-01	1.8786E+01	4.8636E-05
HanXRQChr09g0256021	5.8094E+01	2.4300E+01	-1.2150E+01	2.7199E+01	4.8636E-05
HanXRQChr02g0056061	4.0484E+01	2.3300E+01	-1.0019E+01	1.8680E+01	4.8636E-05
HanXRQChr09g0247691	8.2185E+01	2.4400E+01	1.0736E+01	2.9069E+01	4.8636E-05
HanXRQChr10g0311601	2.5881E+02	2.2500E+01	2.4750E+00	3.7109E+01	4.8636E-05
HanXRQChr01g0009501	4.1152E+01	2.3900E+01	1.9120E+00	1.8632E+01	4.8636E-05
HanXRQChr14g0454191	3.7747E+00	2.3500E+01	3.5250E+00	1.6275E+00	4.8636E-05
HanXRQChr12g0361131	3.8023E+01	2.3800E+01	8.8060E+00	1.9165E+01	4.8636E-05
HanXRQChr07g0191951	5.0697E+00	2.3800E+01	9.9960E+00	2.9744E+00	4.8636E-05
HanXRQChr17g0559771	6.6851E+01	2.3400E+01	4.6800E-01	1.7452E+01	4.8636E-05
HanXRQChr14g0434301	4.8080E+01	2.3500E+01	-9.4000E+00	2.2991E+01	4.8636E-05
HanXRQChr09g0254001	4.2618E+00	2.3900E+01	-9.7990E+00	2.1959E+00	4.8636E-05
HanXRQChr05g0159241	8.3733E+00	2.3400E+01	1.6380E+00	3.0491E+00	4.8636E-05
HanXRQChr02g0036761	2.1888E+01	2.3400E+01	-1.0998E+01	5.4005E+00	4.8636E-05
HanXRQChr06g0174861	5.7513E+00	2.3200E+01	-9.5120E+00	3.8900E+00	4.8636E-05
HanXRQChr09g0275121	4.0308E+02	2.4300E+01	-1.2150E+01	2.1072E+02	4.8636E-05
HanXRQChr10g0303751	4.4229E+01	2.3900E+01	-9.3210E+00	1.0526E+01	4.8636E-05
HanXRQChr04g0120561	4.4943E+01	2.2900E+01	6.8700E-01	1.0629E+01	4.8636E-05
HanXRQChr05g0156821	2.9636E+01	2.4600E+01	3.4440E+00	1.4845E+01	4.8636E-05
HanXRQChr09g0262191	4.2239E+01	2.3100E+01	1.8480E+00	1.6306E+01	4.8636E-05
HanXRQChr10g0303811	2.6645E+01	2.7900E+01	1.3950E+00	1.0155E+01	4.8636E-05
HanXRQChr12g0386081	1.2431E+01	2.3500E+01	-9.8700E+00	6.7021E+00	5.0067E-05
HanXRQChr12g0357381	8.9512E+00	2.3800E+01	-2.1420E+00	8.1234E+00	5.0067E-05
HanXRQChr12g0371501	2.8246E+02	2.4600E+01	2.7060E+00	1.4757E+02	5.0067E-05
HanXRQChr08g0217001	4.2063E+01	2.4300E+01	2.4300E-01	2.0433E+01	5.0067E-05
HanXRQChr11g0322711	5.0686E+01	2.4400E+01	4.1480E+00	1.4954E+01	5.0067E-05
HanXRQChr07g0202501	2.8989E+01	2.3900E+01	1.0038E+01	5.6266E+00	5.0067E-05
HanXRQChr06g0178721	1.3294E+02	2.3600E+01	2.5960E+00	6.9057E+01	5.0067E-05
HanXRQChr15g0478561	6.9536E+00	2.3700E+01	-1.1376E+01	2.1289E+00	5.0067E-05
HanXRQChr14g0427601	1.5556E+01	2.3000E+01	1.6100E+00	6.8598E+00	5.0067E-05
HanXRQChr10g0292461	5.2131E+00	2.4000E+01	-9.6000E+00	2.8420E+00	5.0067E-05
HanXRQChr11g0338151	2.3285E+01	2.5500E+01	2.2950E+00	9.4191E+00	5.0067E-05
HanXRQChr17g0533691	4.1129E+02	2.3500E+01	9.4000E+00	3.7265E+02	5.0067E-05
HanXRQChr08g0214241	5.3404E+01	2.3100E+01	2.3100E+00	2.2303E+01	5.0067E-05
HanXRQChr04g0099211	1.1612E+02	2.4200E+01	7.7440E+00	3.6513E+01	5.0067E-05
HanXRQChr13g0388101	1.3014E+02	2.3300E+01	1.0718E+01	8.5676E+01	5.0067E-05
HanXRQChr15g0479571	3.8144E+00	2.3700E+01	1.0665E+01	2.5651E+00	5.0067E-05
HanXRQChr09g0266501	3.1223E+01	2.3100E+01	1.8480E+00	7.4783E+00	5.0067E-05
HanXRQChr02g0039961	1.9820E+01	2.4900E+01	1.4940E+00	6.4660E+00	5.0067E-05
HanXRQChr10g0278761	5.7393E+01	2.3300E+01	-9.3200E+00	2.2868E+01	5.0067E-05
HanXRQChr12g0386211	3.5209E+00	2.4600E+01	-1.0332E+01	1.5819E+00	5.1497E-05
HanXRQChr10g0300601	2.7763E+00	2.3100E+01	1.0395E+01	1.1860E+00	5.1497E-05
HanXRQChr05g0138231	6.6394E+01	2.4000E+01	1.0320E+01	3.1217E+01	5.1497E-05
HanXRQChr13g0407181	5.9987E+01	2.4100E+01	-1.0363E+01	2.2300E+01	5.1497E-05
HanXRQChr17g0559931	6.9917E+01	2.3200E+01	6.0320E+00	1.7532E+01	5.1497E-05
HanXRQChr09g0245151	1.9983E+01	2.3800E+01	-9.9960E+00	8.2913E+00	5.1497E-05
HanXRQChr13g0410921	6.4362E+01	2.3200E+01	-1.0208E+01	2.8758E+01	5.1497E-05
HanXRQChr11g0331021	3.5318E+01	2.5300E+01	2.5300E+00	2.6903E+01	5.1497E-05
HanXRQChr17g0560041	1.5381E+01	2.3500E+01	1.0340E+01	5.1292E+00	5.1497E-05
HanXRQChr16g0506541	1.6721E+01	2.4000E+01	1.1280E+01	1.4224E+01	5.1497E-05
HanXRQChr12g0381121	3.7857E+01	2.3900E+01	-1.0038E+01	1.7487E+01	5.1497E-05
HanXRQChr15g0465671	1.0707E+01	2.4400E+01	-1.0492E+01	3.5369E+00	5.1497E-05
HanXRQChr02g0051661	3.0608E+01	2.3700E+01	-1.0191E+01	1.7738E+01	5.1497E-05
HanXRQChr07g0199041	1.8349E+01	2.3000E+01	8.5100E+00	1.2244E+01	5.1497E-05
HanXRQChr12g0381111	2.4279E+01	2.3700E+01	-9.7170E+00	1.0944E+01	5.1497E-05
HanXRQChr10g0311851	4.1732E+01	2.3600E+01	1.1564E+01	1.3015E+01	5.1497E-05
HanXRQChr09g0260561	6.7818E+00	2.4700E+01	-1.0127E+01	2.4335E+00	5.1497E-05
HanXRQChr02g0055271	6.9705E+00	2.3400E+01	-9.5940E+00	2.9979E+00	5.1497E-05
HanXRQChr10g0304351	1.1381E+02	2.4000E+01	-8.8800E+00	4.4753E+01	5.1497E-05
HanXRQChr06g0169941	4.2618E+01	2.3500E+01	-9.1650E+00	1.1394E+01	5.1497E-05
HanXRQChr14g0437821	2.3956E+01	2.3700E+01	-1.4220E+00	1.5646E+01	5.1497E-05
HanXRQChr02g0046441	5.9710E+01	2.4700E+01	-9.1390E+00	2.2406E+01	5.1497E-05
HanXRQChr03g0086941	2.4927E+01	2.4100E+01	1.4460E+00	9.4008E+00	5.1497E-05
HanXRQChr10g0279611	5.2709E+01	2.4700E+01	-1.2103E+01	2.9512E+01	5.1497E-05
HanXRQChr17g0566271	2.6329E+01	2.4100E+01	5.0610E+00	5.9811E+00	5.1497E-05
HanXRQChr10g0278721	5.9580E+01	2.3500E+01	-1.0105E+01	2.1481E+01	5.1497E-05
HanXRQChr08g0212711	6.1883E+00	2.3200E+01	-9.7440E+00	5.0376E+00	5.1497E-05
HanXRQChr12g0364951	2.9267E+01	2.4700E+01	-1.1362E+01	8.9330E+00	5.1497E-05
HanXRQChr12g0382021	2.6164E+00	2.3500E+01	-9.6350E+00	1.5316E+00	5.1497E-05
HanXRQChr03g0082491	4.8498E+01	2.3500E+01	-2.3500E-01	3.0793E+01	5.1497E-05
HanXRQChr06g0180191	1.1224E+01	2.4400E+01	2.4400E+00	3.8855E+00	5.1497E-05
HanXRQChr17g0545311	3.7673E+01	2.4700E+01	-8.3980E+00	7.8850E+00	5.1497E-05
HanXRQChr08g0209991	2.5990E+01	2.4100E+01	1.6870E+00	1.3456E+01	5.1497E-05
HanXRQChr16g0513741	5.1351E+01	2.3400E+01	-8.8920E+00	1.8327E+01	5.2928E-05
HanXRQChr14g0453441	2.9330E+01	2.3200E+01	-9.7440E+00	3.4674E+01	5.2928E-05
HanXRQChr12g0362961	9.0510E+01	2.4100E+01	1.1809E+01	7.6252E+01	5.2928E-05
HanXRQChr12g0365861	4.9684E+01	2.3700E+01	1.8960E+00	9.1842E+00	5.2928E-05
HanXRQChr02g0050581	8.5578E+00	2.3700E+01	-9.7170E+00	4.1229E+00	5.2928E-05
HanXRQChr06g0172341	1.2505E+01	2.4600E+01	-1.0578E+01	5.7926E+00	5.2928E-05
HanXRQChr05g0144091	8.6706E+00	2.3400E+01	-8.1900E+00	7.1129E+00	5.2928E-05
HanXRQChr04g0119211	3.0828E+01	2.4600E+01	-1.1316E+01	1.1467E+01	5.2928E-05
HanXRQChr10g0311231	4.6958E+00	2.4800E+01	-1.2152E+01	2.0088E+00	5.2928E-05
HanXRQChr01g0024881	3.3573E+00	2.3600E+01	3.7760E+00	1.6757E+00	5.2928E-05
HanXRQChr10g0280001	1.3315E+01	2.4300E+01	-9.4770E+00	4.9936E+00	5.2928E-05
HanXRQChr08g0214651	1.0219E+03	2.4200E+01	-7.2600E-01	4.5359E+02	5.2928E-05
HanXRQChr15g0480541	1.7981E+01	2.4400E+01	-1.0248E+01	7.9766E+00	5.2928E-05
HanXRQChr09g0252351	1.2747E+01	2.4200E+01	-9.9220E+00	3.8649E+00	5.2928E-05
HanXRQChr03g0072981	1.0307E+03	2.3100E+01	1.0857E+01	3.7911E+02	5.2928E-05
HanXRQChr16g0500271	3.4478E+01	2.3500E+01	1.1280E+01	2.4682E+01	5.2928E-05
HanXRQChr10g0284901	3.4027E+01	2.4500E+01	-1.4700E+00	1.7600E+01	5.4358E-05
HanXRQChr16g0500651	1.8902E+01	2.4600E+01	3.6900E+00	7.9964E+00	5.4358E-05
HanXRQChr11g0341281	3.0514E+01	2.3000E+01	2.7600E+00	6.2421E+00	5.4358E-05
HanXRQChr09g0259611	8.4291E+01	2.2800E+01	2.9640E+00	2.6701E+01	5.4358E-05
HanXRQChr09g0264131	7.5950E+00	2.3400E+01	-1.0296E+01	3.7419E+00	5.4358E-05
HanXRQChr15g0486011	3.1969E+01	2.4000E+01	-9.8400E+00	2.1395E+01	5.4358E-05
HanXRQChr03g0090391	2.0392E+01	2.3100E+01	-9.4710E+00	7.4686E+00	5.4358E-05
HanXRQChr15g0478441	2.3257E+01	2.3200E+01	-9.5120E+00	1.6036E+01	5.4358E-05
HanXRQChr14g0431791	1.8394E+01	2.3800E+01	1.1900E+01	1.0801E+01	5.4358E-05
HanXRQChr09g0256701	2.3203E+00	2.4400E+01	1.1956E+01	1.4110E+00	5.4358E-05
HanXRQChr01g0001241	1.1192E+01	2.3400E+01	3.0420E+00	4.8754E+00	5.4358E-05
HanXRQChr15g0468271	6.9334E+01	2.3500E+01	2.8200E+00	2.4204E+01	5.4358E-05
HanXRQChr05g0143831	6.8097E+01	2.3200E+01	-1.1600E+00	1.9426E+01	5.4358E-05
HanXRQChr13g0391711	3.2551E+01	2.3700E+01	1.0191E+01	1.8318E+01	5.4358E-05
HanXRQChr10g0293291	1.1342E+01	2.4300E+01	-1.1178E+01	3.4827E+00	5.4358E-05
HanXRQChr03g0083251	2.4021E+01	2.3500E+01	8.2250E+00	1.4589E+01	5.4358E-05
HanXRQChr15g0469001	2.5697E+01	2.3300E+01	2.5630E+00	5.5624E+00	5.4358E-05
HanXRQChr10g0314311	1.1691E+01	2.4100E+01	-9.3990E+00	4.4334E+00	5.4358E-05
HanXRQChr05g0133631	4.1384E+00	2.3900E+01	1.0994E+01	2.7684E+00	5.4358E-05
HanXRQChr15g0469101	4.9436E+00	2.4400E+01	-1.1956E+01	1.6658E+00	5.4358E-05
HanXRQChr11g0353961	4.9103E+00	2.4700E+01	2.2230E+00	3.3755E+00	5.4358E-05
HanXRQChr16g0508901	2.9158E+02	2.3200E+01	8.1200E+00	2.4997E+02	5.4358E-05
HanXRQChr14g0462941	3.5755E+01	2.3600E+01	1.6520E+00	2.9487E+01	5.4358E-05
HanXRQChr16g0507221	2.3294E+00	2.4200E+01	-1.0648E+01	1.1832E+00	5.4358E-05
HanXRQChr17g0533701	1.4223E+01	2.4900E+01	7.4700E-01	6.1101E+00	5.4358E-05
HanXRQChr17g0533971	2.2397E+01	2.3400E+01	3.5100E+00	1.1681E+01	5.4358E-05
HanXRQChr01g0006941	8.1563E+01	2.3500E+01	-1.0810E+01	2.3880E+01	5.4358E-05
